Region,Fecha,Inversion
BioBio,2000-07-01,51407000
BioBio,2000-07-01,20502000
BioBio,2000-07-01,170526000
BioBio,2000-07-01,80937000
BioBio,2000-07-01,39016000
BioBio,2000-07-01,73039000
BioBio,2000-07-01,4549909000
BioBio,2000-07-01,101140000
BioBio,2000-07-01,495174000
BioBio,2000-07-01,51293000
BioBio,2000-07-01,36031000
BioBio,2000-07-01,108343000
BioBio,2000-07-01,20922000
BioBio,2000-07-01,213000
BioBio,2000-07-01,2869000
BioBio,2000-07-01,210992000
BioBio,2000-07-01,103253000
BioBio,2000-07-01,13732000
BioBio,2000-07-01,8979000
BioBio,2000-07-01,589000
BioBio,2000-07-01,6867000
BioBio,2000-07-01,133000
BioBio,2000-07-01,969661000
BioBio,2000-07-01,6677000
BioBio,2000-07-01,1202000
BioBio,2000-07-01,33000000
BioBio,2000-07-01,31824000
BioBio,2000-07-01,144000
BioBio,2000-07-01,131642000
BioBio,2000-07-01,43262000
BioBio,2000-07-01,22731000
BioBio,2000-07-01,446996000
BioBio,2000-07-01,3986000
BioBio,2000-07-01,451000
BioBio,2000-07-01,26177000
BioBio,2000-07-01,79995000
BioBio,2000-07-01,97051000
BioBio,2000-07-01,72000
BioBio,2000-07-01,47000
BioBio,2000-07-01,15434000
BioBio,2000-07-01,1597387000
BioBio,2000-07-01,2394032000
BioBio,2000-07-01,7542561000
BioBio,2000-07-01,48276000
BioBio,2000-07-01,19985000
BioBio,2000-07-01,653477000
BioBio,2000-07-01,74000
BioBio,2000-07-01,149000
BioBio,2000-07-01,55564000
BioBio,2000-07-01,58443000
BioBio,2000-07-01,495000
BioBio,2000-07-01,3062181000
BioBio,2000-07-01,20483000
BioBio,2000-07-01,128000
BioBio,2000-07-01,9864000
BioBio,2000-07-01,491000
BioBio,2000-07-01,7227000
BioBio,2000-07-01,179994000
BioBio,2000-07-01,5398000
BioBio,2000-07-01,162000
BioBio,2000-07-01,3150000
BioBio,2000-07-01,128000
BioBio,2000-07-01,209367000
BioBio,2000-07-01,664304000
BioBio,2000-07-01,53857000
BioBio,2000-07-01,17998000
BioBio,2000-07-01,875366000
BioBio,2000-07-01,4115000000
BioBio,2000-07-01,640494000
BioBio,2000-07-01,16535000
BioBio,2000-07-01,33384000
BioBio,2000-07-01,200000
BioBio,2000-07-01,547000
BioBio,2000-07-01,42101000
BioBio,2000-07-01,29428000
BioBio,2000-07-01,29907000
BioBio,2000-07-01,1783736000
BioBio,2000-07-01,20474000
BioBio,2000-07-01,1079168000
BioBio,2000-07-01,209498000
BioBio,2000-07-01,2289640000
BioBio,2000-07-01,42193000
BioBio,2000-07-01,283358000
BioBio,2000-07-01,21890000
BioBio,2000-07-01,41883000
BioBio,2000-07-01,189610000
BioBio,2000-07-01,299000
BioBio,2000-07-01,138000
BioBio,2000-07-01,969911000
BioBio,2000-07-01,402987000
BioBio,2000-07-01,9750000
BioBio,2000-07-01,117000
BioBio,2000-07-01,260384000
BioBio,2000-07-01,47927000
BioBio,2000-07-01,94000
BioBio,2000-07-01,388000
BioBio,2000-07-01,769000
BioBio,2000-07-01,8889000
BioBio,2000-07-01,1125402000
BioBio,2000-07-01,21088000
BioBio,2000-07-01,215000
BioBio,2000-07-01,14757000
BioBio,2000-07-01,3028000
BioBio,2000-07-01,622000
BioBio,2000-07-01,2670000
BioBio,2000-07-01,21954000
BioBio,2000-07-01,497000
BioBio,2000-07-01,25000000
BioBio,2000-07-01,5000000
BioBio,2000-07-01,15000000
BioBio,2000-07-01,59854000
BioBio,2000-07-01,20000000
BioBio,2000-07-01,30000000
BioBio,2000-07-01,240958000
BioBio,2000-07-01,6000000
BioBio,2000-07-01,129860000
BioBio,2000-07-01,640038000
BioBio,2000-07-01,474341000
BioBio,2000-07-01,107483000
BioBio,2000-07-01,30500000
BioBio,2000-07-01,235734000
BioBio,2000-07-01,160009000
BioBio,2000-07-01,51668000
BioBio,2000-07-01,134562000
BioBio,2000-07-01,30060000
BioBio,2000-07-01,59492000
BioBio,2000-07-01,4283000
BioBio,2000-07-01,884180000
BioBio,2000-07-01,16500000
BioBio,2000-07-01,45088000
BioBio,2000-07-01,264273000
BioBio,2000-07-01,94411000
BioBio,2000-07-01,138893000
BioBio,2000-07-01,2198000
BioBio,2000-07-01,373482000
BioBio,2000-07-01,21983000
BioBio,2000-07-01,2783000
BioBio,2000-07-01,20091000
BioBio,2000-07-01,28797000
BioBio,2000-07-01,12754000
BioBio,2000-07-01,4397000
BioBio,2000-07-01,3500000
BioBio,2000-07-01,3441000
BioBio,2000-07-01,14994000
BioBio,2001-07-01,168059000
BioBio,2001-07-01,25466000
BioBio,2001-07-01,40871000
BioBio,2001-07-01,62000000
BioBio,2001-07-01,119055000
BioBio,2001-07-01,23000000
BioBio,2001-07-01,84037000
BioBio,2001-07-01,138735000
BioBio,2001-07-01,67282000
BioBio,2001-07-01,41917000
BioBio,2001-07-01,142873000
BioBio,2001-07-01,61999000
BioBio,2001-07-01,6141464000
BioBio,2001-07-01,398956000
BioBio,2001-07-01,274798000
BioBio,2001-07-01,86849000
BioBio,2001-07-01,86961000
BioBio,2001-07-01,106293000
BioBio,2001-07-01,78499000
BioBio,2001-07-01,63747000
BioBio,2001-07-01,193054000
BioBio,2001-07-01,129665000
BioBio,2001-07-01,96945000
BioBio,2001-07-01,22299000
BioBio,2001-07-01,103534000
BioBio,2001-07-01,8417000
BioBio,2001-07-01,513000
BioBio,2001-07-01,20355000
BioBio,2001-07-01,87000
BioBio,2001-07-01,957546000
BioBio,2001-07-01,45182000
BioBio,2001-07-01,46000000
BioBio,2001-07-01,3940000
BioBio,2001-07-01,3162000
BioBio,2001-07-01,53943000
BioBio,2001-07-01,59303000
BioBio,2001-07-01,322184000
BioBio,2001-07-01,9300000
BioBio,2001-07-01,10000
BioBio,2001-07-01,44000
BioBio,2001-07-01,43000
BioBio,2001-07-01,7148000
BioBio,2001-07-01,625553000
BioBio,2001-07-01,12338000
BioBio,2001-07-01,627000
BioBio,2001-07-01,40474000
BioBio,2001-07-01,14653000
BioBio,2001-07-01,1842969000
BioBio,2001-07-01,1435818000
BioBio,2001-07-01,518772000
BioBio,2001-07-01,39356000
BioBio,2001-07-01,88730000
BioBio,2001-07-01,259000
BioBio,2001-07-01,1649091000
BioBio,2001-07-01,39222000
BioBio,2001-07-01,32355000
BioBio,2001-07-01,87049000
BioBio,2001-07-01,1973452000
BioBio,2001-07-01,19867000
BioBio,2001-07-01,5000000
BioBio,2001-07-01,97801000
BioBio,2001-07-01,1707725000
BioBio,2001-07-01,468645000
BioBio,2001-07-01,6182000
BioBio,2001-07-01,529000
BioBio,2001-07-01,137099000
BioBio,2001-07-01,11000
BioBio,2001-07-01,1857292000
BioBio,2001-07-01,11704000
BioBio,2001-07-01,1299000
BioBio,2001-07-01,22215000
BioBio,2001-07-01,28775000
BioBio,2001-07-01,10000
BioBio,2001-07-01,421953000
BioBio,2001-07-01,1203134000
BioBio,2001-07-01,876797000
BioBio,2001-07-01,1841449000
BioBio,2001-07-01,1831013000
BioBio,2001-07-01,2143431000
BioBio,2001-07-01,666121000
BioBio,2001-07-01,133189000
BioBio,2001-07-01,160156000
BioBio,2001-07-01,173223000
BioBio,2001-07-01,512499000
BioBio,2001-07-01,7128000
BioBio,2001-07-01,436895000
BioBio,2001-07-01,84365000
BioBio,2001-07-01,24261000
BioBio,2001-07-01,138463000
BioBio,2001-07-01,26000
BioBio,2001-07-01,1455984000
BioBio,2001-07-01,21401000
BioBio,2001-07-01,30673000
BioBio,2001-07-01,2998000
BioBio,2001-07-01,14389000
BioBio,2001-07-01,2789000
BioBio,2001-07-01,5609000
BioBio,2001-07-01,42302000
BioBio,2001-07-01,7128000
BioBio,2001-07-01,7934000
BioBio,2001-07-01,85998000
BioBio,2001-07-01,3217000
BioBio,2001-07-01,2019000
BioBio,2001-07-01,11057000
BioBio,2001-07-01,418854000
BioBio,2001-07-01,258114000
BioBio,2001-07-01,249435000
BioBio,2001-07-01,4000000
BioBio,2001-07-01,243295000
BioBio,2001-07-01,74550000
BioBio,2001-07-01,169143000
BioBio,2001-07-01,68811000
BioBio,2001-07-01,187518000
BioBio,2001-07-01,205432000
BioBio,2001-07-01,169000000
BioBio,2001-07-01,7175000
BioBio,2001-07-01,59776000
BioBio,2001-07-01,354000
BioBio,2001-07-01,2764000
BioBio,2001-07-01,27524000
BioBio,2001-07-01,522896000
BioBio,2001-07-01,135212000
BioBio,2001-07-01,249000
BioBio,2001-07-01,23414000
BioBio,2001-07-01,3808000
BioBio,2001-07-01,1392000
BioBio,2001-07-01,19550000
BioBio,2002-07-01,78356000
BioBio,2002-07-01,22959000
BioBio,2002-07-01,94990000
BioBio,2002-07-01,99885000
BioBio,2002-07-01,9000000
BioBio,2002-07-01,80589000
BioBio,2002-07-01,92529000
BioBio,2002-07-01,87318000
BioBio,2002-07-01,48898000
BioBio,2002-07-01,1325600000
BioBio,2002-07-01,3593979000
BioBio,2002-07-01,81996000
BioBio,2002-07-01,51692000
BioBio,2002-07-01,649589000
BioBio,2002-07-01,1000000
BioBio,2002-07-01,243000
BioBio,2002-07-01,9000
BioBio,2002-07-01,139000
BioBio,2002-07-01,4874000
BioBio,2002-07-01,10841000
BioBio,2002-07-01,43000
BioBio,2002-07-01,784000
BioBio,2002-07-01,1153000
BioBio,2002-07-01,5843000
BioBio,2002-07-01,58386000
BioBio,2002-07-01,2297617000
BioBio,2002-07-01,935000
BioBio,2002-07-01,2920853000
BioBio,2002-07-01,1260000
BioBio,2002-07-01,3589133000
BioBio,2002-07-01,33984000
BioBio,2002-07-01,36103000
BioBio,2002-07-01,260000
BioBio,2002-07-01,1035000
BioBio,2002-07-01,2000000
BioBio,2002-07-01,2000000
BioBio,2002-07-01,39868000
BioBio,2002-07-01,14651000
BioBio,2002-07-01,21179000
BioBio,2002-07-01,27243000
BioBio,2002-07-01,34264000
BioBio,2002-07-01,36996000
BioBio,2002-07-01,28124000
BioBio,2002-07-01,1078887000
BioBio,2002-07-01,17662000
BioBio,2002-07-01,4651606000
BioBio,2002-07-01,19974000
BioBio,2002-07-01,85114000
BioBio,2002-07-01,612000
BioBio,2002-07-01,389000
BioBio,2002-07-01,1746000
BioBio,2002-07-01,3071195000
BioBio,2002-07-01,15737000
BioBio,2002-07-01,836513000
BioBio,2002-07-01,1402141000
BioBio,2002-07-01,4663107000
BioBio,2002-07-01,933000
BioBio,2002-07-01,908000
BioBio,2002-07-01,11985000
BioBio,2002-07-01,120191000
BioBio,2002-07-01,4506307000
BioBio,2002-07-01,1209660000
BioBio,2002-07-01,1264128000
BioBio,2002-07-01,383537000
BioBio,2002-07-01,881000
BioBio,2002-07-01,9060000
BioBio,2002-07-01,40488000
BioBio,2002-07-01,257000
BioBio,2002-07-01,3370568000
BioBio,2002-07-01,1153000
BioBio,2002-07-01,27090000
BioBio,2002-07-01,55321000
BioBio,2002-07-01,7626000
BioBio,2002-07-01,2379277000
BioBio,2002-07-01,29554000
BioBio,2002-07-01,33720000
BioBio,2002-07-01,28034000
BioBio,2002-07-01,1153000
BioBio,2002-07-01,108955000
BioBio,2002-07-01,1721000
BioBio,2002-07-01,452000
BioBio,2002-07-01,1000000
BioBio,2002-07-01,82365000
BioBio,2002-07-01,1153000
BioBio,2002-07-01,2069000
BioBio,2002-07-01,838000
BioBio,2002-07-01,73014000
BioBio,2002-07-01,73486000
BioBio,2002-07-01,1100000
BioBio,2002-07-01,4620000
BioBio,2002-07-01,150799000
BioBio,2002-07-01,17598000
BioBio,2002-07-01,814800000
BioBio,2002-07-01,3000000
BioBio,2002-07-01,43000000
BioBio,2002-07-01,2500000
BioBio,2002-07-01,33391000
BioBio,2002-07-01,22321000
BioBio,2002-07-01,50085000
BioBio,2002-07-01,31248000
BioBio,2002-07-01,81322000
BioBio,2002-07-01,652475000
BioBio,2002-07-01,16582000
BioBio,2002-07-01,7066000
BioBio,2002-07-01,11759000
BioBio,2002-07-01,16095000
BioBio,2002-07-01,4250000
BioBio,2002-07-01,527208000
BioBio,2002-07-01,3028000
BioBio,2002-07-01,8283000
BioBio,2002-07-01,7138000
BioBio,2002-07-01,12788000
BioBio,2002-07-01,8712000
BioBio,2002-07-01,7036000
BioBio,2002-07-01,11497000
BioBio,2003-01-01,72948000
BioBio,2003-01-01,94249000
BioBio,2003-01-01,9816000
BioBio,2003-01-01,94617000
BioBio,2003-01-01,76313000
BioBio,2003-01-01,33650000
BioBio,2003-01-01,80163000
BioBio,2003-01-01,113619000
BioBio,2003-01-01,202409000
BioBio,2003-01-01,48976000
BioBio,2003-01-01,40691000
BioBio,2003-01-01,55839000
BioBio,2003-01-01,1056626000
BioBio,2003-01-01,96323000
BioBio,2003-01-01,9953000
BioBio,2003-07-01,17367000
BioBio,2003-07-01,459921000
BioBio,2003-07-01,9075000
BioBio,2003-07-01,41832000
BioBio,2003-07-01,77090000
BioBio,2003-07-01,142040000
BioBio,2003-07-01,11617000
BioBio,2003-07-01,3078619000
BioBio,2003-07-01,112674000
BioBio,2003-07-01,84700000
BioBio,2003-07-01,236597000
BioBio,2003-07-01,16924000
BioBio,2003-07-01,184347000
BioBio,2003-07-01,4297000
BioBio,2003-07-01,16889000
BioBio,2003-07-01,55805000
BioBio,2003-07-01,69820000
BioBio,2003-07-01,148799000
BioBio,2003-07-01,270940000
BioBio,2003-07-01,16915000
BioBio,2003-07-01,548599000
BioBio,2003-07-01,1783029000
BioBio,2003-07-01,112471000
BioBio,2003-07-01,824647000
BioBio,2003-07-01,8499000
BioBio,2003-07-01,988528000
BioBio,2003-07-01,11000
BioBio,2003-07-01,64782000
BioBio,2003-07-01,38000
BioBio,2003-07-01,333000
BioBio,2003-07-01,6831000
BioBio,2003-07-01,61672000
BioBio,2003-07-01,87161000
BioBio,2003-07-01,4962000
BioBio,2003-07-01,26819000
BioBio,2003-07-01,987421000
BioBio,2003-07-01,2050000
BioBio,2003-07-01,37156000
BioBio,2003-07-01,1459462000
BioBio,2003-07-01,2676000
BioBio,2003-07-01,825608000
BioBio,2003-07-01,35749000
BioBio,2003-07-01,13216000
BioBio,2003-07-01,9089000
BioBio,2003-07-01,5971365000
BioBio,2003-07-01,67556000
BioBio,2003-07-01,58571000
BioBio,2003-07-01,3262764000
BioBio,2003-07-01,44506000
BioBio,2003-07-01,1032000
BioBio,2003-07-01,4962000
BioBio,2003-07-01,600000000
BioBio,2003-07-01,181994000
BioBio,2003-07-01,97943000
BioBio,2003-07-01,204849000
BioBio,2003-07-01,43495000
BioBio,2003-07-01,118050000
BioBio,2003-07-01,52232000
BioBio,2003-07-01,194136000
BioBio,2003-07-01,2492945000
BioBio,2003-07-01,306402000
BioBio,2003-07-01,96744000
BioBio,2003-07-01,43061000
BioBio,2003-07-01,2397282000
BioBio,2003-07-01,1848352000
BioBio,2003-07-01,62368000
BioBio,2003-07-01,63985000
BioBio,2003-07-01,58197000
BioBio,2003-07-01,2214641000
BioBio,2003-07-01,28912000
BioBio,2003-07-01,838719000
BioBio,2003-07-01,78894000
BioBio,2003-07-01,108796000
BioBio,2003-07-01,16975000
BioBio,2003-07-01,180622000
BioBio,2003-07-01,639146000
BioBio,2003-07-01,69298000
BioBio,2003-07-01,39301000
BioBio,2003-07-01,71672000
BioBio,2003-07-01,110053000
BioBio,2003-07-01,147086000
BioBio,2003-07-01,308000000
BioBio,2003-07-01,25177000
BioBio,2003-07-01,8987000
BioBio,2003-07-01,222910000
BioBio,2003-07-01,30277000
BioBio,2004-07-01,2319969000
BioBio,2004-07-01,10717000
BioBio,2004-07-01,41170000
BioBio,2004-07-01,687000
BioBio,2004-07-01,13000
BioBio,2004-07-01,5170000
BioBio,2004-07-01,42550000
BioBio,2004-07-01,35000000
BioBio,2004-07-01,6727000
BioBio,2004-07-01,99071000
BioBio,2004-07-01,61150000
BioBio,2004-07-01,25993000
BioBio,2004-07-01,4882000
BioBio,2004-07-01,13000
BioBio,2004-07-01,3092000
BioBio,2004-07-01,91439000
BioBio,2004-07-01,36000
BioBio,2004-07-01,33000
BioBio,2004-07-01,123021000
BioBio,2004-07-01,117000
BioBio,2004-07-01,9173000
BioBio,2004-07-01,26052000
BioBio,2004-07-01,352000
BioBio,2004-07-01,142111000
BioBio,2004-07-01,57350000
BioBio,2004-07-01,124454000
BioBio,2004-07-01,221612000
BioBio,2004-07-01,103694000
BioBio,2004-07-01,348048000
BioBio,2004-07-01,78000
BioBio,2004-07-01,15000
BioBio,2004-07-01,76314000
BioBio,2004-07-01,1220386000
BioBio,2004-07-01,981000
BioBio,2004-07-01,722037000
BioBio,2004-07-01,963000
BioBio,2004-07-01,63398000
BioBio,2004-07-01,2535000
BioBio,2004-07-01,1000000
BioBio,2004-07-01,1597932000
BioBio,2004-07-01,17558000
BioBio,2004-07-01,132216000
BioBio,2004-07-01,33061000
BioBio,2004-07-01,112582000
BioBio,2004-07-01,47000
BioBio,2004-07-01,264086000
BioBio,2004-07-01,8951000
BioBio,2004-07-01,1000270000
BioBio,2004-07-01,971072000
BioBio,2004-07-01,102029000
BioBio,2004-07-01,114000
BioBio,2004-07-01,3675000
BioBio,2004-07-01,294741000
BioBio,2004-07-01,87515000
BioBio,2004-07-01,2237000
BioBio,2004-07-01,765910000
BioBio,2004-07-01,8754000
BioBio,2004-07-01,147430000
BioBio,2004-07-01,644531000
BioBio,2004-07-01,16861000
BioBio,2004-07-01,8099000
BioBio,2004-07-01,632441000
BioBio,2004-07-01,2012328000
BioBio,2004-07-01,3293178000
BioBio,2004-07-01,4362987000
BioBio,2004-07-01,449000000
BioBio,2004-07-01,2442928000
BioBio,2004-07-01,80389000
BioBio,2004-07-01,2620086000
BioBio,2004-07-01,2614000
BioBio,2004-07-01,2702301000
BioBio,2004-07-01,6932000
BioBio,2004-07-01,23089000
BioBio,2004-07-01,20296000
BioBio,2004-07-01,72694000
BioBio,2004-07-01,51504000
BioBio,2004-07-01,212175000
BioBio,2004-07-01,272041000
BioBio,2004-07-01,1791226000
BioBio,2004-07-01,6715000
BioBio,2004-07-01,32864000
BioBio,2004-07-01,1077217000
BioBio,2004-07-01,74753000
BioBio,2004-07-01,22963000
BioBio,2004-07-01,30000
BioBio,2004-07-01,9996000
BioBio,2004-07-01,552770000
BioBio,2004-07-01,641000
BioBio,2004-07-01,76517000
BioBio,2004-07-01,140466000
BioBio,2004-07-01,2138000
BioBio,2004-07-01,119417000
BioBio,2004-07-01,57621000
BioBio,2004-07-01,108988000
BioBio,2004-07-01,124359000
BioBio,2004-07-01,110690000
BioBio,2004-07-01,99515000
BioBio,2004-07-01,69061000
BioBio,2004-07-01,369632000
BioBio,2004-07-01,6372000
BioBio,2004-07-01,80459000
BioBio,2005-07-01,2552679000
BioBio,2005-07-01,8109789000
BioBio,2005-07-01,205283000
BioBio,2005-07-01,133706000
BioBio,2005-07-01,24969000
BioBio,2005-07-01,21521000
BioBio,2005-07-01,12877000
BioBio,2005-07-01,250000
BioBio,2005-07-01,13398000
BioBio,2005-07-01,5138000
BioBio,2005-07-01,10472000
BioBio,2005-07-01,14744000
BioBio,2005-07-01,9660000
BioBio,2005-07-01,8050000
BioBio,2005-07-01,151237000
BioBio,2005-07-01,41600000
BioBio,2005-07-01,10396000
BioBio,2005-07-01,101593000
BioBio,2005-07-01,161032000
BioBio,2005-07-01,10350000
BioBio,2005-07-01,1596756000
BioBio,2005-07-01,9569000
BioBio,2005-07-01,780000
BioBio,2005-07-01,65545000
BioBio,2005-07-01,481881000
BioBio,2005-07-01,44359000
BioBio,2005-07-01,44932000
BioBio,2005-07-01,2176562000
BioBio,2005-07-01,4510000
BioBio,2005-07-01,119792000
BioBio,2005-07-01,5609104000
BioBio,2005-07-01,2388000
BioBio,2005-07-01,84936000
BioBio,2005-07-01,641663000
BioBio,2005-07-01,174537000
BioBio,2005-07-01,5862000
BioBio,2005-07-01,7531000
BioBio,2005-07-01,2779901000
BioBio,2005-07-01,110000
BioBio,2005-07-01,1918183000
BioBio,2005-07-01,21960000
BioBio,2005-07-01,1058322000
BioBio,2005-07-01,4036715000
BioBio,2005-07-01,5428802000
BioBio,2005-07-01,2306103000
BioBio,2005-07-01,434000
BioBio,2005-07-01,811000
